"Título de trazado: P02"
"N.º","Fecha Tiempo, GMT-05:00","Temp, °C (LGR S/N: 22003743, SEN S/N: 22003743)","Lluvia, mm (LGR S/N: 22003743, SEN S/N: 22003743)","Total acumulativo: Lluvia, mm (LGR S/N: 22003743)","Host conectado (LGR S/N: 22003743)","Acoplador separado (LGR S/N: 22003743)","Batería mala (LGR S/N: 22003743)","Acoplador adjunto (LGR S/N: 22003743)","Final de archivo (LGR S/N: 22003743)"
4947,09/07/25 03:33:30 PM,3.998,,,,,,,
4948,09/07/25 03:38:30 PM,2.943,,,,,,,
4949,09/07/25 03:43:30 PM,2.410,,,,,,,
4950,09/07/25 03:48:30 PM,2.517,,,,,,,
4951,09/07/25 03:53:30 PM,2.303,,,,,,,
4952,09/07/25 03:58:30 PM,2.088,,,,,,,
4953,09/07/25 04:03:30 PM,1.439,,,,,,,
4954,09/07/25 04:08:30 PM,1.330,,,,,,,
4955,09/07/25 04:13:30 PM,0.893,,,,,,,
4956,09/07/25 04:18:30 PM,0.563,,,,,,,
4957,09/07/25 04:23:30 PM,0.343,,,,,,,
4958,09/07/25 04:28:30 PM,0.232,,,,,,,
4959,09/07/25 04:33:30 PM,0.343,,,,,,,
4960,09/07/25 04:38:30 PM,0.232,,,,,,,
4961,09/07/25 04:43:30 PM,0.121,,,,,,,
4962,09/07/25 04:48:30 PM,0.010,,,,,,,
4963,09/07/25 04:53:30 PM,-0.102,,,,,,,
4964,09/07/25 04:58:30 PM,-0.213,,,,,,,
4965,09/07/25 05:03:30 PM,-0.213,,,,,,,
4966,09/07/25 05:08:30 PM,-0.437,,,,,,,
4967,09/07/25 05:13:30 PM,-0.549,,,,,,,
4968,09/07/25 05:18:30 PM,-0.662,,,,,,,
4969,09/07/25 05:23:30 PM,-0.774,,,,,,,
4970,09/07/25 05:28:30 PM,-1.001,,,,,,,
4971,09/07/25 05:33:30 PM,-1.228,,,,,,,
4972,09/07/25 05:38:30 PM,-1.228,,,,,,,
4973,09/07/25 05:43:30 PM,-1.341,,,,,,,
4974,09/07/25 05:48:30 PM,-1.341,,,,,,,
4975,09/07/25 05:53:30 PM,-1.341,,,,,,,
4976,09/07/25 05:58:30 PM,-1.456,,,,,,,
4977,09/07/25 06:03:30 PM,-1.570,,,,,,,
4978,09/07/25 06:08:30 PM,-1.684,,,,,,,
4979,09/07/25 06:13:30 PM,-1.570,,,,,,,
4980,09/07/25 06:18:30 PM,-1.684,,,,,,,
4981,09/07/25 06:23:30 PM,-1.684,,,,,,,
4982,09/07/25 06:28:30 PM,-1.684,,,,,,,
4983,09/07/25 06:33:30 PM,-1.684,,,,,,,
4984,09/07/25 06:38:30 PM,-1.799,,,,,,,
4985,09/07/25 06:43:30 PM,-1.799,,,,,,,
4986,09/07/25 06:48:30 PM,-1.799,,,,,,,
4987,09/07/25 06:53:30 PM,-1.799,,,,,,,
4988,09/07/25 06:58:30 PM,-1.914,,,,,,,
4989,09/07/25 07:03:30 PM,-2.030,,,,,,,
4990,09/07/25 07:08:30 PM,-2.030,,,,,,,
4991,09/07/25 07:13:30 PM,-2.030,,,,,,,
4992,09/07/25 07:18:30 PM,-2.145,,,,,,,
4993,09/07/25 07:23:30 PM,-2.261,,,,,,,
4994,09/07/25 07:28:30 PM,-2.261,,,,,,,
4995,09/07/25 07:33:30 PM,-2.261,,,,,,,
4996,09/07/25 07:38:30 PM,-2.261,,,,,,,
4997,09/07/25 07:43:30 PM,-2.261,,,,,,,
4998,09/07/25 07:48:30 PM,-2.377,,,,,,,
4999,09/07/25 07:53:30 PM,-2.261,,,,,,,
5000,09/07/25 07:58:30 PM,-2.261,,,,,,,
5001,09/07/25 08:03:30 PM,-2.261,,,,,,,
5002,09/07/25 08:08:30 PM,-2.261,,,,,,,
5003,09/07/25 08:13:30 PM,-2.145,,,,,,,
5004,09/07/25 08:18:30 PM,-2.145,,,,,,,
5005,09/07/25 08:23:30 PM,-2.261,,,,,,,
5006,09/07/25 08:28:30 PM,-2.261,,,,,,,
5007,09/07/25 08:33:30 PM,-2.377,,,,,,,
5008,09/07/25 08:38:30 PM,-2.377,,,,,,,
5009,09/07/25 08:43:30 PM,-2.377,,,,,,,
5010,09/07/25 08:48:30 PM,-2.377,,,,,,,
5011,09/07/25 08:53:30 PM,-2.377,,,,,,,
5012,09/07/25 08:58:30 PM,-2.261,,,,,,,
5013,09/07/25 09:03:30 PM,-2.261,,,,,,,
5014,09/07/25 09:08:30 PM,-2.145,,,,,,,
5015,09/07/25 09:13:30 PM,-2.145,,,,,,,
5016,09/07/25 09:18:30 PM,-2.030,,,,,,,
5017,09/07/25 09:23:30 PM,-2.030,,,,,,,
5018,09/07/25 09:28:30 PM,-2.030,,,,,,,
5019,09/07/25 09:33:30 PM,-2.030,,,,,,,
5020,09/07/25 09:38:30 PM,-2.030,,,,,,,
5021,09/07/25 09:43:30 PM,-2.030,,,,,,,
5022,09/07/25 09:48:30 PM,-2.030,,,,,,,
5023,09/07/25 09:53:30 PM,-1.914,,,,,,,
5024,09/07/25 09:58:30 PM,-1.799,,,,,,,
5025,09/07/25 10:03:30 PM,-1.799,,,,,,,
5026,09/07/25 10:08:30 PM,-1.914,,,,,,,
5027,09/07/25 10:13:30 PM,-1.914,,,,,,,
5028,09/07/25 10:18:30 PM,-2.030,,,,,,,
5029,09/07/25 10:23:30 PM,-2.145,,,,,,,
5030,09/07/25 10:28:30 PM,-2.145,,,,,,,
5031,09/07/25 10:33:30 PM,-2.261,,,,,,,
5032,09/07/25 10:38:30 PM,-2.145,,,,,,,
5033,09/07/25 10:43:30 PM,-2.030,,,,,,,
5034,09/07/25 10:48:30 PM,-2.145,,,,,,,
5035,09/07/25 10:53:30 PM,-2.261,,,,,,,
5036,09/07/25 10:58:30 PM,-2.261,,,,,,,
5037,09/07/25 11:03:30 PM,-2.261,,,,,,,
5038,09/07/25 11:08:30 PM,-2.261,,,,,,,
5039,09/07/25 11:13:30 PM,-2.377,,,,,,,
5040,09/07/25 11:18:30 PM,-2.494,,,,,,,
5041,09/07/25 11:23:30 PM,-2.494,,,,,,,
5042,09/07/25 11:28:30 PM,-2.494,,,,,,,
5043,09/07/25 11:33:30 PM,-2.610,,,,,,,
5044,09/07/25 11:38:30 PM,-2.610,,,,,,,
5045,09/07/25 11:43:30 PM,-2.727,,,,,,,
5046,09/07/25 11:48:30 PM,-2.727,,,,,,,
5047,09/07/25 11:53:30 PM,-2.727,,,,,,,
5048,09/07/25 11:58:30 PM,-2.844,,,,,,,
5049,09/08/25 12:00:00 AM,,,0.0,,,,,
5050,09/08/25 12:03:30 AM,-2.844,,,,,,,
5051,09/08/25 12:08:30 AM,-2.844,,,,,,,
5052,09/08/25 12:13:30 AM,-2.844,,,,,,,
5053,09/08/25 12:18:30 AM,-2.844,,,,,,,
5054,09/08/25 12:23:30 AM,-2.844,,,,,,,
5055,09/08/25 12:28:30 AM,-2.844,,,,,,,
5056,09/08/25 12:33:30 AM,-2.727,,,,,,,
5057,09/08/25 12:38:30 AM,-2.844,,,,,,,
5058,09/08/25 12:43:30 AM,-2.962,,,,,,,
5059,09/08/25 12:48:30 AM,-2.844,,,,,,,
5060,09/08/25 12:53:30 AM,-2.962,,,,,,,
5061,09/08/25 12:58:30 AM,-3.079,,,,,,,
5062,09/08/25 01:03:30 AM,-3.079,,,,,,,
5063,09/08/25 01:08:30 AM,-3.197,,,,,,,
5064,09/08/25 01:13:30 AM,-3.316,,,,,,,
5065,09/08/25 01:18:30 AM,-3.316,,,,,,,
5066,09/08/25 01:23:30 AM,-3.316,,,,,,,
5067,09/08/25 01:28:30 AM,-3.316,,,,,,,
5068,09/08/25 01:33:30 AM,-3.434,,,,,,,
5069,09/08/25 01:38:30 AM,-3.553,,,,,,,
5070,09/08/25 01:43:30 AM,-3.434,,,,,,,
5071,09/08/25 01:48:30 AM,-3.316,,,,,,,
5072,09/08/25 01:53:30 AM,-3.316,,,,,,,
5073,09/08/25 01:58:30 AM,-3.434,,,,,,,
5074,09/08/25 02:03:30 AM,-3.316,,,,,,,
5075,09/08/25 02:08:30 AM,-3.316,,,,,,,
5076,09/08/25 02:13:30 AM,-3.434,,,,,,,
5077,09/08/25 02:18:30 AM,-3.434,,,,,,,
5078,09/08/25 02:23:30 AM,-3.434,,,,,,,
5079,09/08/25 02:28:30 AM,-3.434,,,,,,,
5080,09/08/25 02:33:30 AM,-3.434,,,,,,,
5081,09/08/25 02:38:30 AM,-3.434,,,,,,,
5082,09/08/25 02:43:30 AM,-3.434,,,,,,,
5083,09/08/25 02:48:30 AM,-3.553,,,,,,,
5084,09/08/25 02:53:30 AM,-3.672,,,,,,,
5085,09/08/25 02:58:30 AM,-3.672,,,,,,,
5086,09/08/25 03:03:30 AM,-3.672,,,,,,,
5087,09/08/25 03:08:30 AM,-3.792,,,,,,,
5088,09/08/25 03:13:30 AM,-3.911,,,,,,,
5089,09/08/25 03:18:30 AM,-3.792,,,,,,,
5090,09/08/25 03:23:30 AM,-3.911,,,,,,,
5091,09/08/25 03:28:30 AM,-3.911,,,,,,,
5092,09/08/25 03:33:30 AM,-4.152,,,,,,,
5093,09/08/25 03:38:30 AM,-4.031,,,,,,,
5094,09/08/25 03:43:30 AM,-4.152,,,,,,,
5095,09/08/25 03:48:30 AM,-4.031,,,,,,,
5096,09/08/25 03:53:30 AM,-4.152,,,,,,,
5097,09/08/25 03:58:30 AM,-4.152,,,,,,,
5098,09/08/25 04:03:30 AM,-4.272,,,,,,,
5099,09/08/25 04:08:30 AM,-4.393,,,,,,,
5100,09/08/25 04:13:30 AM,-4.393,,,,,,,
5101,09/08/25 04:18:30 AM,-4.272,,,,,,,
5102,09/08/25 04:23:30 AM,-4.152,,,,,,,
5103,09/08/25 04:28:30 AM,-4.272,,,,,,,
5104,09/08/25 04:33:30 AM,-4.272,,,,,,,
5105,09/08/25 04:38:30 AM,-4.272,,,,,,,
5106,09/08/25 04:43:30 AM,-4.393,,,,,,,
5107,09/08/25 04:48:30 AM,-4.272,,,,,,,
5108,09/08/25 04:53:30 AM,-4.393,,,,,,,
5109,09/08/25 04:58:30 AM,-4.393,,,,,,,
5110,09/08/25 05:03:30 AM,-4.393,,,,,,,
5111,09/08/25 05:08:30 AM,-4.514,,,,,,,
5112,09/08/25 05:13:30 AM,-4.514,,,,,,,
5113,09/08/25 05:18:30 AM,-4.514,,,,,,,
5114,09/08/25 05:23:30 AM,-4.636,,,,,,,
5115,09/08/25 05:28:30 AM,-4.636,,,,,,,
5116,09/08/25 05:33:30 AM,-4.514,,,,,,,
5117,09/08/25 05:38:30 AM,-4.393,,,,,,,
5118,09/08/25 05:43:30 AM,-4.514,,,,,,,
5119,09/08/25 05:48:30 AM,-4.636,,,,,,,
5120,09/08/25 05:53:30 AM,-4.514,,,,,,,
5121,09/08/25 05:58:30 AM,-4.393,,,,,,,
5122,09/08/25 06:03:30 AM,-4.152,,,,,,,
5123,09/08/25 06:08:30 AM,-4.031,,,,,,,
5124,09/08/25 06:13:30 AM,-4.272,,,,,,,
5125,09/08/25 06:18:30 AM,-4.272,,,,,,,
5126,09/08/25 06:23:30 AM,-4.031,,,,,,,
5127,09/08/25 06:28:30 AM,-3.911,,,,,,,
5128,09/08/25 06:33:30 AM,-3.911,,,,,,,
5129,09/08/25 06:38:30 AM,-3.553,,,,,,,
5130,09/08/25 06:43:30 AM,-3.079,,,,,,,
5131,09/08/25 06:48:30 AM,-2.727,,,,,,,
5132,09/08/25 06:53:30 AM,-2.377,,,,,,,
5133,09/08/25 06:58:30 AM,-2.145,,,,,,,
5134,09/08/25 07:03:30 AM,-2.030,,,,,,,
5135,09/08/25 07:08:30 AM,-2.030,,,,,,,
5136,09/08/25 07:13:30 AM,-1.684,,,,,,,
5137,09/08/25 07:18:30 AM,-1.456,,,,,,,
5138,09/08/25 07:23:30 AM,-1.114,,,,,,,
5139,09/08/25 07:28:30 AM,-0.887,,,,,,,
5140,09/08/25 07:33:30 AM,-0.662,,,,,,,
5141,09/08/25 07:38:30 AM,-0.325,,,,,,,
5142,09/08/25 07:43:30 AM,0.010,,,,,,,
5143,09/08/25 07:48:30 AM,0.343,,,,,,,
5144,09/08/25 07:53:30 AM,0.563,,,,,,,
5145,09/08/25 07:58:30 AM,0.784,,,,,,,
5146,09/08/25 08:03:30 AM,1.003,,,,,,,
5147,09/08/25 08:08:30 AM,1.439,,,,,,,
5148,09/08/25 08:13:30 AM,1.872,,,,,,,
5149,09/08/25 08:18:30 AM,2.088,,,,,,,
5150,09/08/25 08:23:30 AM,2.410,,,,,,,
5151,09/08/25 08:28:30 AM,2.624,,,,,,,
5152,09/08/25 08:33:30 AM,2.837,,,,,,,
5153,09/08/25 08:38:30 AM,3.155,,,,,,,
5154,09/08/25 08:43:30 AM,3.261,,,,,,,
5155,09/08/25 08:48:30 AM,3.367,,,,,,,
5156,09/08/25 08:53:30 AM,3.578,,,,,,,
5157,09/08/25 08:58:30 AM,4.102,,,,,,,
5158,09/08/25 09:03:30 AM,4.311,,,,,,,
5159,09/08/25 09:08:30 AM,4.415,,,,,,,
5160,09/08/25 09:13:30 AM,4.727,,,,,,,
5161,09/08/25 09:18:30 AM,4.934,,,,,,,
5162,09/08/25 09:23:30 AM,4.831,,,,,,,
5163,09/08/25 09:28:30 AM,4.934,,,,,,,
5164,09/08/25 09:33:30 AM,5.244,,,,,,,
5165,09/08/25 09:38:30 AM,5.450,,,,,,,
5166,09/08/25 09:43:30 AM,5.552,,,,,,,
5167,09/08/25 09:48:30 AM,5.757,,,,,,,
5168,09/08/25 09:53:30 AM,5.860,,,,,,,
5169,09/08/25 09:58:30 AM,6.268,,,,,,,
5170,09/08/25 10:03:30 AM,6.268,,,,,,,
5171,09/08/25 10:08:30 AM,6.471,,,,,,,
5172,09/08/25 10:13:30 AM,6.268,,,,,,,
5173,09/08/25 10:18:30 AM,6.268,,,,,,,
5174,09/08/25 10:23:30 AM,6.877,,,,,,,
5175,09/08/25 10:28:30 AM,7.179,,,,,,,
5176,09/08/25 10:33:30 AM,7.079,,,,,,,
5177,09/08/25 10:38:30 AM,7.381,,,,,,,
5178,09/08/25 10:43:30 AM,7.481,,,,,,,
5179,09/08/25 10:48:30 AM,7.582,,,,,,,
5180,09/08/25 10:53:30 AM,7.782,,,,,,,
5181,09/08/25 10:58:30 AM,7.983,,,,,,,
5182,09/08/25 11:03:30 AM,7.882,,,,,,,
5183,09/08/25 11:08:30 AM,8.082,,,,,,,
5184,09/08/25 11:13:30 AM,8.182,,,,,,,
5185,09/08/25 11:18:30 AM,8.182,,,,,,,
5186,09/08/25 11:23:30 AM,8.282,,,,,,,
5187,09/08/25 11:28:30 AM,8.282,,,,,,,
5188,09/08/25 11:33:30 AM,8.382,,,,,,,
5189,09/08/25 11:38:30 AM,8.382,,,,,,,
5190,09/08/25 11:43:30 AM,8.082,,,,,,,
5191,09/08/25 11:48:30 AM,8.082,,,,,,,
5192,09/08/25 11:53:30 AM,8.182,,,,,,,
5193,09/08/25 11:58:30 AM,7.983,,,,,,,
5194,09/08/25 12:03:30 PM,7.882,,,,,,,
5195,09/08/25 12:08:30 PM,8.282,,,,,,,
5196,09/08/25 12:13:30 PM,8.481,,,,,,,
5197,09/08/25 12:18:30 PM,8.382,,,,,,,
5198,09/08/25 12:23:30 PM,8.282,,,,,,,
5199,09/08/25 12:28:30 PM,8.382,,,,,,,
5200,09/08/25 12:33:30 PM,8.779,,,,,,,
5201,09/08/25 12:38:30 PM,9.077,,,,,,,
5202,09/08/25 12:43:30 PM,9.077,,,,,,,
5203,09/08/25 12:48:30 PM,8.779,,,,,,,
5204,09/08/25 12:53:30 PM,8.481,,,,,,,
5205,09/08/25 12:58:30 PM,8.680,,,,,,,
5206,09/08/25 01:03:30 PM,8.680,,,,,,,
5207,09/08/25 01:08:30 PM,8.779,,,,,,,
5208,09/08/25 01:13:30 PM,8.779,,,,,,,
5209,09/08/25 01:18:30 PM,8.779,,,,,,,
5210,09/08/25 01:23:30 PM,9.077,,,,,,,
5211,09/08/25 01:28:30 PM,8.879,,,,,,,
5212,09/08/25 01:33:30 PM,8.879,,,,,,,
5213,09/08/25 01:38:30 PM,8.779,,,,,,,
5214,09/08/25 01:43:30 PM,8.382,,,,,,,
5215,09/08/25 01:48:30 PM,8.779,,,,,,,
5216,09/08/25 01:53:30 PM,8.978,,,,,,,
5217,09/08/25 01:58:30 PM,8.779,,,,,,,
5218,09/08/25 02:03:30 PM,8.282,,,,,,,
5219,09/08/25 02:08:30 PM,8.182,,,,,,,
5220,09/08/25 02:13:30 PM,8.680,,,,,,,
5221,09/08/25 02:18:30 PM,8.779,,,,,,,
5222,09/08/25 02:23:30 PM,8.481,,,,,,,
5223,09/08/25 02:28:30 PM,8.282,,,,,,,
5224,09/08/25 02:33:30 PM,8.182,,,,,,,
5225,09/08/25 02:38:30 PM,8.182,,,,,,,
5226,09/08/25 02:43:30 PM,8.182,,,,,,,
5227,09/08/25 02:48:30 PM,8.282,,,,,,,
5228,09/08/25 02:53:30 PM,8.382,,,,,,,
5229,09/08/25 02:58:30 PM,8.481,,,,,,,
5230,09/08/25 03:03:30 PM,8.182,,,,,,,
5231,09/08/25 03:08:30 PM,7.582,,,,,,,
5232,09/08/25 03:13:30 PM,8.082,,,,,,,
5233,09/08/25 03:18:30 PM,8.082,,,,,,,
5234,09/08/25 03:23:30 PM,7.782,,,,,,,
5235,09/08/25 03:28:30 PM,7.782,,,,,,,
5236,09/08/25 03:33:30 PM,7.582,,,,,,,
5237,09/08/25 03:38:30 PM,7.381,,,,,,,
5238,09/08/25 03:43:30 PM,7.381,,,,,,,
5239,09/08/25 03:48:30 PM,7.582,,,,,,,
5240,09/08/25 03:53:30 PM,7.582,,,,,,,
5241,09/08/25 03:58:30 PM,7.280,,,,,,,
5242,09/08/25 04:03:30 PM,7.179,,,,,,,
5243,09/08/25 04:08:30 PM,7.179,,,,,,,
5244,09/08/25 04:13:30 PM,7.079,,,,,,,
5245,09/08/25 04:18:30 PM,6.877,,,,,,,
5246,09/08/25 04:23:30 PM,6.674,,,,,,,
5247,09/08/25 04:28:30 PM,6.573,,,,,,,
5248,09/08/25 04:33:30 PM,6.370,,,,,,,
5249,09/08/25 04:38:30 PM,6.166,,,,,,,
5250,09/08/25 04:43:30 PM,6.268,,,,,,,
5251,09/08/25 04:48:30 PM,6.166,,,,,,,
5252,09/08/25 04:53:30 PM,6.064,,,,,,,
5253,09/08/25 04:58:30 PM,5.860,,,,,,,
5254,09/08/25 05:03:30 PM,5.757,,,,,,,
5255,09/08/25 05:08:30 PM,5.655,,,,,,,
5256,09/08/25 05:13:30 PM,5.450,,,,,,,
5257,09/08/25 05:18:30 PM,5.244,,,,,,,
5258,09/08/25 05:23:30 PM,4.934,,,,,,,
5259,09/08/25 05:28:30 PM,4.727,,,,,,,
5260,09/08/25 05:33:30 PM,4.311,,,,,,,
5261,09/08/25 05:38:30 PM,3.893,,,,,,,
5262,09/08/25 05:43:30 PM,3.472,,,,,,,
5263,09/08/25 05:48:30 PM,3.049,,,,,,,
5264,09/08/25 05:53:30 PM,2.624,,,,,,,
5265,09/08/25 05:58:30 PM,2.195,,,,,,,
5266,09/08/25 06:03:30 PM,1.764,,,,,,,
5267,09/08/25 06:08:30 PM,1.439,,,,,,,
5268,09/08/25 06:13:30 PM,1.221,,,,,,,
5269,09/08/25 06:18:30 PM,1.003,,,,,,,
5270,09/08/25 06:23:30 PM,0.674,,,,,,,
5271,09/08/25 06:28:30 PM,0.453,,,,,,,
5272,09/08/25 06:33:30 PM,0.232,,,,,,,
5273,09/08/25 06:38:30 PM,0.121,,,,,,,
5274,09/08/25 06:43:30 PM,0.232,,,,,,,
5275,09/08/25 06:48:30 PM,0.563,,,,,,,
5276,09/08/25 06:53:30 PM,1.221,,,,,,,
5277,09/08/25 06:58:30 PM,1.980,,,,,,,
5278,09/08/25 07:03:30 PM,2.303,,,,,,,
5279,09/08/25 07:08:30 PM,2.410,,,,,,,
5280,09/08/25 07:13:30 PM,2.410,,,,,,,
5281,09/08/25 07:18:30 PM,2.303,,,,,,,
5282,09/08/25 07:23:30 PM,2.195,,,,,,,
5283,09/08/25 07:28:30 PM,2.088,,,,,,,
5284,09/08/25 07:33:30 PM,2.195,,,,,,,
5285,09/08/25 07:38:30 PM,2.195,,,,,,,
5286,09/08/25 07:43:30 PM,2.410,,,,,,,
5287,09/08/25 07:48:30 PM,2.410,,,,,,,
5288,09/08/25 07:53:30 PM,2.410,,,,,,,
5289,09/08/25 07:58:30 PM,2.195,,,,,,,
5290,09/08/25 08:03:30 PM,1.980,,,,,,,
5291,09/08/25 08:08:30 PM,1.872,,,,,,,
5292,09/08/25 08:13:30 PM,2.088,,,,,,,
5293,09/08/25 08:18:30 PM,2.195,,,,,,,
5294,09/08/25 08:23:30 PM,2.195,,,,,,,
5295,09/08/25 08:28:30 PM,2.195,,,,,,,
5296,09/08/25 08:33:30 PM,2.303,,,,,,,
5297,09/08/25 08:38:30 PM,2.303,,,,,,,
5298,09/08/25 08:43:30 PM,2.410,,,,,,,
5299,09/08/25 08:48:30 PM,2.303,,,,,,,
5300,09/08/25 08:53:30 PM,2.195,,,,,,,
5301,09/08/25 08:58:30 PM,2.303,,,,,,,
5302,09/08/25 09:03:30 PM,2.303,,,,,,,
5303,09/08/25 09:08:30 PM,2.303,,,,,,,
5304,09/08/25 09:13:30 PM,2.195,,,,,,,
5305,09/08/25 09:18:30 PM,2.195,,,,,,,
5306,09/08/25 09:23:30 PM,2.195,,,,,,,
5307,09/08/25 09:28:30 PM,2.410,,,,,,,
5308,09/08/25 09:33:30 PM,2.303,,,,,,,
5309,09/08/25 09:38:30 PM,2.195,,,,,,,
5310,09/08/25 09:43:30 PM,1.980,,,,,,,
5311,09/08/25 09:48:30 PM,2.088,,,,,,,
5312,09/08/25 09:53:30 PM,2.088,,,,,,,
5313,09/08/25 09:58:30 PM,2.088,,,,,,,
5314,09/08/25 10:03:30 PM,1.872,,,,,,,
5315,09/08/25 10:08:30 PM,1.764,,,,,,,
5316,09/08/25 10:13:30 PM,1.764,,,,,,,
5317,09/08/25 10:18:30 PM,1.764,,,,,,,
5318,09/08/25 10:23:30 PM,1.764,,,,,,,
5319,09/08/25 10:28:30 PM,1.548,,,,,,,
5320,09/08/25 10:33:30 PM,1.548,,,,,,,
5321,09/08/25 10:38:30 PM,1.656,,,,,,,
5322,09/08/25 10:43:30 PM,1.764,,,,,,,
5323,09/08/25 10:48:30 PM,1.764,,,,,,,
5324,09/08/25 10:53:30 PM,1.656,,,,,,,
5325,09/08/25 10:58:30 PM,1.439,,,,,,,
5326,09/08/25 11:03:30 PM,1.221,,,,,,,
5327,09/08/25 11:08:30 PM,1.330,,,,,,,
5328,09/08/25 11:13:30 PM,1.548,,,,,,,
5329,09/08/25 11:18:30 PM,1.764,,,,,,,
5330,09/08/25 11:23:30 PM,1.872,,,,,,,
5331,09/08/25 11:28:30 PM,2.088,,,,,,,
5332,09/08/25 11:33:30 PM,2.195,,,,,,,
5333,09/08/25 11:38:30 PM,2.088,,,,,,,
5334,09/08/25 11:43:30 PM,1.980,,,,,,,
5335,09/08/25 11:48:30 PM,1.980,,,,,,,
5336,09/08/25 11:53:30 PM,1.872,,,,,,,
5337,09/08/25 11:58:30 PM,1.764,,,,,,,
5338,09/09/25 12:00:00 AM,,,0.0,,,,,
5339,09/09/25 12:03:30 AM,1.872,,,,,,,
5340,09/09/25 12:08:30 AM,1.980,,,,,,,
5341,09/09/25 12:13:30 AM,2.195,,,,,,,
5342,09/09/25 12:18:30 AM,2.088,,,,,,,
5343,09/09/25 12:23:30 AM,2.088,,,,,,,
5344,09/09/25 12:28:30 AM,1.980,,,,,,,
5345,09/09/25 12:33:30 AM,1.980,,,,,,,
5346,09/09/25 12:38:30 AM,1.980,,,,,,,
5347,09/09/25 12:43:30 AM,1.980,,,,,,,
5348,09/09/25 12:48:30 AM,2.088,,,,,,,
5349,09/09/25 12:53:30 AM,1.980,,,,,,,
5350,09/09/25 12:58:30 AM,1.980,,,,,,,
5351,09/09/25 01:03:30 AM,1.980,,,,,,,
5352,09/09/25 01:08:30 AM,1.764,,,,,,,
5353,09/09/25 01:13:30 AM,1.656,,,,,,,
5354,09/09/25 01:18:30 AM,1.548,,,,,,,
5355,09/09/25 01:23:30 AM,1.439,,,,,,,
5356,09/09/25 01:28:30 AM,1.330,,,,,,,
5357,09/09/25 01:33:30 AM,1.221,,,,,,,
5358,09/09/25 01:38:30 AM,1.003,,,,,,,
5359,09/09/25 01:43:30 AM,0.893,,,,,,,
5360,09/09/25 01:48:30 AM,0.563,,,,,,,
5361,09/09/25 01:53:30 AM,-0.102,,,,,,,
5362,09/09/25 01:58:30 AM,-0.213,,,,,,,
5363,09/09/25 02:03:30 AM,-0.325,,,,,,,
5364,09/09/25 02:08:30 AM,-0.437,,,,,,,
5365,09/09/25 02:13:30 AM,-0.662,,,,,,,
5366,09/09/25 02:18:30 AM,-0.774,,,,,,,
5367,09/09/25 02:23:30 AM,-0.774,,,,,,,
5368,09/09/25 02:28:30 AM,-0.549,,,,,,,
5369,09/09/25 02:33:30 AM,-0.549,,,,,,,
5370,09/09/25 02:38:30 AM,-0.325,,,,,,,
5371,09/09/25 02:43:30 AM,0.010,,,,,,,
5372,09/09/25 02:48:30 AM,0.010,,,,,,,
5373,09/09/25 02:53:30 AM,0.010,,,,,,,
5374,09/09/25 02:58:30 AM,-0.102,,,,,,,
5375,09/09/25 03:03:30 AM,-0.325,,,,,,,
5376,09/09/25 03:08:30 AM,-0.213,,,,,,,
5377,09/09/25 03:13:30 AM,-0.213,,,,,,,
5378,09/09/25 03:18:30 AM,-0.437,,,,,,,
5379,09/09/25 03:23:30 AM,-0.437,,,,,,,
5380,09/09/25 03:28:30 AM,-0.102,,,,,,,
5381,09/09/25 03:33:30 AM,-0.213,,,,,,,
5382,09/09/25 03:38:30 AM,-0.437,,,,,,,
5383,09/09/25 03:43:30 AM,-0.325,,,,,,,
5384,09/09/25 03:48:30 AM,-0.213,,,,,,,
5385,09/09/25 03:53:30 AM,-0.213,,,,,,,
5386,09/09/25 03:58:30 AM,-0.213,,,,,,,
5387,09/09/25 04:03:30 AM,-0.102,,,,,,,
5388,09/09/25 04:08:30 AM,-0.213,,,,,,,
5389,09/09/25 04:13:30 AM,-0.213,,,,,,,
5390,09/09/25 04:18:30 AM,-0.325,,,,,,,
5391,09/09/25 04:23:30 AM,-0.213,,,,,,,
5392,09/09/25 04:28:30 AM,-0.213,,,,,,,
5393,09/09/25 04:33:30 AM,-0.213,,,,,,,
5394,09/09/25 04:38:30 AM,-0.325,,,,,,,
5395,09/09/25 04:43:30 AM,-0.437,,,,,,,
5396,09/09/25 04:48:30 AM,-0.437,,,,,,,
5397,09/09/25 04:53:30 AM,-0.437,,,,,,,
5398,09/09/25 04:58:30 AM,-0.325,,,,,,,
5399,09/09/25 05:03:30 AM,-0.213,,,,,,,
5400,09/09/25 05:08:30 AM,-0.325,,,,,,,
5401,09/09/25 05:13:30 AM,-0.325,,,,,,,
5402,09/09/25 05:18:30 AM,-0.437,,,,,,,
5403,09/09/25 05:23:30 AM,-0.437,,,,,,,
5404,09/09/25 05:28:30 AM,-0.325,,,,,,,
5405,09/09/25 05:33:30 AM,-0.437,,,,,,,
5406,09/09/25 05:38:30 AM,-0.437,,,,,,,
5407,09/09/25 05:43:30 AM,-0.437,,,,,,,
5408,09/09/25 05:48:30 AM,-0.549,,,,,,,
5409,09/09/25 05:53:30 AM,-0.549,,,,,,,
5410,09/09/25 05:58:30 AM,-0.662,,,,,,,
5411,09/09/25 06:03:30 AM,-0.662,,,,,,,
5412,09/09/25 06:08:30 AM,-0.774,,,,,,,
